date,open,high,low,close,volume
2017-08-27,0.02071000,0.02129000,0.02004000,0.02004000,2446323.05512770
2017-08-26,0.01912000,0.02076000,0.01908200,0.02071000,1766562.61935111
2017-08-25,0.01890000,0.01970000,0.01887000,0.01912000,2212895.52469116
2017-08-24,0.02073000,0.02146000,0.01890000,0.01890000,2575152.59424955
2017-08-23,0.02135000,0.02365700,0.02020000,0.02073000,2323804.79476559
2017-08-22,0.01955102,0.02135000,0.01658076,0.02135000,2399525.94353043
2017-08-21,0.01773594,0.01964131,0.01726318,0.01871861,9758754.74357335
2017-08-20,0.01652087,0.01820426,0.01612437,0.01773623,10052473.48083420
2017-08-19,0.01687307,0.01727620,0.01532178,0.01652066,16499620.41582095
2017-08-18,0.01717526,0.01780265,0.01662790,0.01685878,6384968.49459236
2017-08-17,0.01778045,0.01812422,0.01645731,0.01717526,8590628.79840936
2017-08-16,0.01736861,0.01836233,0.01728267,0.01777020,5244418.55236626
2017-08-15,0.01873270,0.01912859,0.01711990,0.01736861,8791020.76004040
2017-08-14,0.01881024,0.01990081,0.01843028,0.01905363,7068275.19394768
2017-08-13,0.02111737,0.02111737,0.01832476,0.01880995,9416213.69223568
2017-08-12,0.02151023,0.02264196,0.02014654,0.02111774,7633068.58922004
2017-08-11,0.02235722,0.02242268,0.02068357,0.02151020,7335646.92136002
2017-08-10,0.02311172,0.02384888,0.02222411,0.02222411,3227562.63621095
2017-08-09,0.02366197,0.02530485,0.02054265,0.02311172,12690395.32146202
2017-08-08,0.02234874,0.02390493,0.02155785,0.02390493,10070875.03586671
2017-08-07,0.02301277,0.02365988,0.02123172,0.02234973,10541590.37033658
2017-08-06,0.02380477,0.02596002,0.02226183,0.02301276,9806030.00775944
2017-08-05,0.02252666,0.02631021,0.02144903,0.02493203,15986071.06564328
2017-08-04,0.01894508,0.02247445,0.01861163,0.02227839,9442659.60723167
2017-08-03,0.01875033,0.01949451,0.01710742,0.01894521,3799222.01063078
2017-08-02,0.01803900,0.01989951,0.01745400,0.01875033,20388181.98735940
2017-08-01,0.01626900,0.01809000,0.01577200,0.01805600,6511381.76517387
2017-07-31,0.01637000,0.01700000,0.01530000,0.01628000,7648486.62072971
2017-07-30,0.01744000,0.01750000,0.01620000,0.01620100,2745880.80725403
2017-07-29,0.01700100,0.01747000,0.01525100,0.01744000,4776227.00947283
2017-07-28,0.01820000,0.01869900,0.01668400,0.01706000,6389798.72276378
2017-07-27,0.01907500,0.01926900,0.01806700,0.01820000,4992359.01841479
2017-07-26,0.01850900,0.01998000,0.01765100,0.01902900,8596109.49996466
2017-07-25,0.02258300,0.02300000,0.01734700,0.01859900,10187440.46129359
2017-07-24,0.02203400,0.02300000,0.02102900,0.02276700,3316791.59056039
2017-07-23,0.02334000,0.02500000,0.02085800,0.02203400,10128263.93885920
2017-07-22,0.01850200,0.02398600,0.01850200,0.02334000,15964580.06996489
2017-07-21,0.01852700,0.02034800,0.01806100,0.01850200,5673905.65939160
2017-07-20,0.01710800,0.02036600,0.01710800,0.01852700,9613877.63661651
2017-07-19,0.01863200,0.01999900,0.01700200,0.01735000,4931685.03992189
2017-07-18,0.01850000,0.02040800,0.01768400,0.01895900,12353205.48059330
2017-07-17,0.01555000,0.01900000,0.01400000,0.01850000,8858807.59362189
2017-07-16,0.01731500,0.01871000,0.01350100,0.01555000,10351534.84093290
2017-07-15,0.01604500,0.01849000,0.01500000,0.01731500,7197668.14371768
2017-07-14,0.01741500,0.01741500,0.01469900,0.01604500,6962517.10323206
2017-07-13,0.01776000,0.02238000,0.01555600,0.01741500,15123565.64841991
2017-07-12,0.01459400,0.01999800,0.01270100,0.01776000,13822213.60234727
2017-07-11,0.01573600,0.01699900,0.01220000,0.01452100,9417170.68240134
2017-07-10,0.01921300,0.01970100,0.01400000,0.01573600,7477352.96839688
2017-07-09,0.02110600,0.02238000,0.01921300,0.01921300,2362785.94117550
2017-07-08,0.02024868,0.02239617,0.01745383,0.02110600,5665551.09263170
2017-07-07,0.02584527,0.02600572,0.02004517,0.02024868,11007226.16015344
2017-07-06,0.02580500,0.02646400,0.02500100,0.02584527,1362400.21690173
2017-07-05,0.02635900,0.02635900,0.02351100,0.02580500,4019918.35267128
2017-07-04,0.02610200,0.02809900,0.02500000,0.02638600,3277181.03380241
2017-07-03,0.02573400,0.02675500,0.02435000,0.02610200,4202442.47458974
2017-07-02,0.02335600,0.02597900,0.02201000,0.02573000,6718467.87519531
2017-07-01,0.02700000,0.02756900,0.02291000,0.02335600,5841605.45533079
2017-06-30,0.02904000,0.02996100,0.02650000,0.02650800,1952677.88774892
2017-06-29,0.03144200,0.03295200,0.02750100,0.02904000,4712570.66152935
2017-06-28,0.02900400,0.03399900,0.02697500,0.03258500,7826093.40872536
2017-06-27,0.02897000,0.03124900,0.02401000,0.02900400,6196398.30570288
2017-06-26,0.03280800,0.03499900,0.02403900,0.02896300,13659734.04451816
2017-06-25,0.03682600,0.03696400,0.03000000,0.03280800,5148691.62951196
2017-06-24,0.03967600,0.03999900,0.03600000,0.03682600,3109512.19860157
2017-06-23,0.03938300,0.04048100,0.03876600,0.03988000,2472755.11502240
2017-06-22,0.03899600,0.03958000,0.03700100,0.03936800,3325297.64752749
2017-06-21,0.04134600,0.04182300,0.03512300,0.03899600,3316537.03842297
2017-06-20,0.04204600,0.04489900,0.03850000,0.04134600,4969040.68961104
2017-06-19,0.03800000,0.04205000,0.03700100,0.04204600,4232523.77953552
2017-06-18,0.04066700,0.04084400,0.03700000,0.03800000,2922541.33112552
2017-06-17,0.03673600,0.04279900,0.03503300,0.03991300,6931399.53556633
2017-06-16,0.03688200,0.03852800,0.03100000,0.03667500,5004886.08453445
2017-06-15,0.03904700,0.03930000,0.03000000,0.03687000,7847037.50439093
2017-06-14,0.04159600,0.04475700,0.03510600,0.03904700,5484212.55777388
2017-06-13,0.03915300,0.04300200,0.03900100,0.04159600,3534786.07581316
2017-06-12,0.04530500,0.04651100,0.03500000,0.04094900,7688965.03595896
2017-06-11,0.04150000,0.05100000,0.03550100,0.04497300,10937006.27821946
2017-06-10,0.04734100,0.04841900,0.03300000,0.04150000,6897935.71811055
2017-06-09,0.05041800,0.05318500,0.04624200,0.04734600,8566650.02838235
2017-06-08,0.04657900,0.05649300,0.04600000,0.05061400,12681187.50395497
2017-06-07,0.04420000,0.05398900,0.04400100,0.04771800,16132223.74060707
2017-06-06,0.04134400,0.04522800,0.03871000,0.04399800,13248460.71253134
2017-06-05,0.03980000,0.04356900,0.03940000,0.04134400,4151256.18028102
2017-06-04,0.03934000,0.04099900,0.03710100,0.03988700,4426289.26495692
2017-06-03,0.04030800,0.04148300,0.03750000,0.03934000,3487342.63682489
2017-06-02,0.04231600,0.04332900,0.03800100,0.04030800,7291899.34205727
2017-06-01,0.03400000,0.04400000,0.03400000,0.04210700,25921793.60033109
2017-05-31,0.03078400,0.03600000,0.02604500,0.03400000,12637955.03246483
2017-05-30,0.03692600,0.03880000,0.03000000,0.03079800,11765487.30155761
2017-05-29,0.03538400,0.03900000,0.03300000,0.03693700,10140183.59574942
2017-05-28,0.03337300,0.04113900,0.02800000,0.03538400,20175458.25572745
2017-05-27,0.04091500,0.04288500,0.02105500,0.03337300,20289998.27323527
2017-05-26,0.04000200,0.05198200,0.03110000,0.04000000,14324068.69802196
2017-05-25,0.05076000,0.05099900,0.03900000,0.04010200,10558261.61687447
2017-05-24,0.05416600,0.05790000,0.04754000,0.05095200,16474651.52125895
2017-05-23,0.05000000,0.05700000,0.05000000,0.05477700,7439073.91462617
2017-05-22,0.06000000,0.06600000,0.04500300,0.05060100,18759500.86047964
2017-05-21,0.05329800,0.06699600,0.05190300,0.06001300,21063400.61396758
2017-05-20,0.05250000,0.05477200,0.04923900,0.05329800,8726716.81834245
2017-05-19,0.04600000,0.05499600,0.04370000,0.04947300,23817057.76871144
2017-05-18,0.04897800,0.05100000,0.04348100,0.04600000,14566692.76996915
2017-05-17,0.05000000,0.05850000,0.04120000,0.04881400,25005503.65129694
2017-05-16,0.04352985,0.05249200,0.04352985,0.05007500,35227221.10917925
2017-05-15,0.03911800,0.04351900,0.03766600,0.04266800,12956452.79664296
2017-05-14,0.03735600,0.04079900,0.03693400,0.03911800,8088235.62838173
2017-05-13,0.04098700,0.04144635,0.03590700,0.03735600,9962010.18321240
2017-05-12,0.03680800,0.04645600,0.03656800,0.04099700,23431374.29808757
2017-05-11,0.03220000,0.04200000,0.02699000,0.03677200,20675265.97588994
2017-05-10,0.02750000,0.03669000,0.02700000,0.03220000,14677646.31055312
2017-05-09,0.04067588,0.04210900,0.01918500,0.02750000,41508912.86628812
2017-05-08,0.03900000,0.05434200,0.03000000,0.04198800,55596899.63233606
2017-05-07,0.02090000,0.05200000,0.01883000,0.03989300,110131255.06325802
2017-05-06,0.01065000,0.02250000,0.01065000,0.02088600,72253228.22950521
2017-05-05,0.00676900,0.01499400,0.00550000,0.01065000,28499815.78988451
2017-05-04,0.00514500,0.00729300,0.00482100,0.00676900,10261022.29237038
2017-05-03,0.00505400,0.00529900,0.00465000,0.00514500,2861816.90421808
2017-05-02,0.00500000,0.00523100,0.00450000,0.00509900,6389440.19218247
2017-05-01,0.00480500,0.00592000,0.00460700,0.00500000,19447492.13309492
2017-04-30,0.00466100,0.00550000,0.00466100,0.00480500,1323826.43555814
2017-04-29,0.00453500,0.00515000,0.00435000,0.00466100,5185280.62377631
2017-04-28,0.00403300,0.00465500,0.00399000,0.00453500,1862788.57148063
2017-04-27,0.00402600,0.00408900,0.00386300,0.00403300,704256.18878643
2017-04-26,0.00377000,0.00409000,0.00377000,0.00402600,2083523.08806312
2017-04-25,0.00400000,0.00400000,0.00374400,0.00377000,433189.01208320
2017-04-24,0.00350200,0.00400000,0.00346800,0.00400000,2964254.31577561
2017-04-23,0.00349900,0.00357000,0.00330000,0.00350200,1039908.92595992
2017-04-22,0.00345300,0.00364400,0.00343300,0.00349900,1105802.84787873
2017-04-21,0.00345500,0.00347600,0.00337500,0.00345300,60864.94044809
2017-04-20,0.00353400,0.00361300,0.00324300,0.00345500,2072614.57532821
2017-04-19,0.00370000,0.00370000,0.00350000,0.00353400,812812.84688252
2017-04-18,0.00353100,0.00370100,0.00300000,0.00370000,3266124.27953640
2017-04-17,0.00362300,0.00379900,0.00332100,0.00353100,1634961.61869930
2017-04-16,0.00336900,0.00398900,0.00336900,0.00362300,3235661.52863983
2017-04-15,0.00322300,0.00340000,0.00291400,0.00336900,637818.40479354
2017-04-14,0.00313200,0.00328300,0.00288100,0.00322300,1169395.01138204
2017-04-13,0.00309700,0.00317800,0.00285100,0.00289100,2401027.37004268
2017-04-12,0.00280000,0.00325000,0.00276900,0.00309700,2191870.80818866
2017-04-11,0.00285800,0.00287900,0.00270000,0.00280000,1699645.75097127
2017-04-10,0.00276900,0.00287500,0.00270900,0.00285800,2433135.06469038
2017-04-09,0.00306400,0.00310200,0.00270100,0.00276900,1471580.06148355
2017-04-08,0.00271900,0.00309700,0.00261200,0.00306400,4680932.53056596
2017-04-07,0.00283100,0.00297500,0.00267000,0.00271900,2480286.72756775
2017-04-06,0.00308200,0.00344000,0.00276200,0.00283100,3747377.73011823
2017-04-05,0.00299600,0.00350800,0.00292500,0.00308200,5313715.31391015
2017-04-04,0.00303600,0.00350000,0.00279000,0.00300000,3693044.35293021
2017-04-03,0.00440500,0.00509000,0.00250100,0.00305300,12716018.12294082
2017-04-02,0.00285000,0.00460000,0.00254000,0.00440500,4288159.88915979
2017-04-01,0.00228200,0.00285000,0.00214900,0.00285000,5716369.56938020
2017-03-31,0.00230000,0.00283300,0.00212100,0.00229000,15667523.70323370
2017-03-30,0.00199000,0.00230000,0.00188300,0.00230000,13103484.63841920
2017-03-29,0.00209500,0.00210000,0.00188000,0.00191700,1700301.93150370
2017-03-28,0.00187000,0.00209500,0.00185000,0.00209500,506166.96223466
2017-03-27,0.00199100,0.00219500,0.00186000,0.00187000,4032115.91714396
2017-03-26,0.00200000,0.00205000,0.00190000,0.00199100,617149.82608063
2017-03-25,0.00195000,0.00219900,0.00195000,0.00200000,177010.00000000
2017-03-24,0.00220000,0.00239600,0.00187100,0.00195000,17227035.92107638
2017-03-23,0.00188000,0.00220000,0.00185900,0.00211600,191537.06329446
2017-03-22,0.00210000,0.00224900,0.00185900,0.00188000,649625.55308255
2017-03-21,0.00199900,0.00210000,0.00172100,0.00210000,1793495.06915075
2017-03-20,0.00170100,0.00199900,0.00170100,0.00199900,858449.75814154
2017-03-19,0.00198300,0.00199900,0.00170100,0.00170100,1082121.62091317
2017-03-18,0.00176800,0.00199300,0.00176800,0.00198300,627899.47506853
2017-03-17,0.00169100,0.00197700,0.00167400,0.00176800,3144784.04980857
2017-03-16,0.00193800,0.00199200,0.00167500,0.00169100,1996161.41996696
2017-03-15,0.00181700,0.00199900,0.00181700,0.00193800,317604.24271001
2017-03-14,0.00184900,0.00209800,0.00180000,0.00181700,213956.25273345
2017-03-13,0.00176700,0.00209300,0.00176700,0.00184900,791597.47439331
2017-03-12,0.00166100,0.00182200,0.00166100,0.00176700,350023.36022616
2017-03-11,0.00140200,0.00177000,0.00140200,0.00166100,2360527.89582313
2017-03-10,0.00201400,0.00201400,0.00140200,0.00140200,1002464.78571580
2017-03-09,0.00180000,0.00202600,0.00170300,0.00201400,1188143.71426651
2017-03-08,0.00196700,0.00210000,0.00180000,0.00180000,1035441.15715047
2017-03-07,0.00181700,0.00200000,0.00181700,0.00196700,1968760.87892259
2017-03-06,0.00174200,0.00181700,0.00171000,0.00181700,1292719.88793111
2017-03-05,0.00175000,0.00175000,0.00170000,0.00174200,1165051.65675381
2017-03-04,0.00170200,0.00175000,0.00170100,0.00175000,434861.53349149
2017-03-03,0.00173600,0.00184800,0.00170000,0.00170200,1434051.00628734
2017-03-02,0.00174000,0.00174400,0.00169100,0.00173600,585963.08952260
2017-03-01,0.00192000,0.00192000,0.00170800,0.00174000,1366155.15555559
2017-02-28,0.00180400,0.00193400,0.00179300,0.00192000,179008.50615437
2017-02-27,0.00188400,0.00188600,0.00179500,0.00180400,234547.66841817
2017-02-26,0.00185700,0.00188400,0.00173200,0.00188400,226339.73100318
2017-02-25,0.00183100,0.00185700,0.00180000,0.00185700,2355124.48039615
2017-02-24,0.00196000,0.00200000,0.00180600,0.00183100,3283084.36532740
2017-02-23,0.00195100,0.00198500,0.00195000,0.00196000,139578.37483882
2017-02-22,0.00198500,0.00236700,0.00195100,0.00195100,416068.53212288
2017-02-21,0.00198500,0.00198500,0.00198500,0.00198500,810.43327889
2017-02-20,0.00198500,0.00206300,0.00195300,0.00198500,1414438.95027226
2017-02-19,0.00204700,0.00204700,0.00198500,0.00198500,255960.35490990
2017-02-18,0.00236100,0.00236100,0.00195900,0.00204700,46817.07317073
2017-02-17,0.00216400,0.00236100,0.00216400,0.00236100,100.00000000
2017-02-16,0.00189400,0.00220700,0.00189400,0.00216400,1082.12821833
2017-02-15,0.00189200,0.00198400,0.00189200,0.00189400,1592.48000000
2017-02-14,0.00216800,0.00216800,0.00189200,0.00189200,10592.30173647
2017-02-13,0.00216800,0.00216800,0.00216800,0.00216800,0.00000000
2017-02-12,0.00231900,0.00231900,0.00189200,0.00216800,22149.13372380
2017-02-11,0.00218100,0.00231900,0.00217300,0.00231900,60262.51754670
2017-02-10,0.00205600,0.00218400,0.00205600,0.00218100,7355.44592492
2017-02-09,0.00220000,0.00220100,0.00205600,0.00205600,2750548.27918193
2017-02-08,0.00227500,0.00227500,0.00220000,0.00220000,820768.70577675
2017-02-07,0.00234200,0.00234600,0.00227500,0.00227500,4467.20461306
2017-02-06,0.00244200,0.00244200,0.00234200,0.00234200,168.84034337
2017-02-05,0.00229200,0.00244200,0.00229200,0.00244200,227.87107781
2017-02-04,0.00229200,0.00229200,0.00229200,0.00229200,0.00000000
2017-02-03,0.00221500,0.00245700,0.00221500,0.00229200,475728.62169434
2017-02-02,0.00248100,0.00248300,0.00221500,0.00221500,953700.33201964
2017-02-01,0.00214900,0.00248100,0.00214900,0.00248100,67213.23017276
2017-01-31,0.00240000,0.00249700,0.00214900,0.00214900,281802.72984522
2017-01-30,0.00220000,0.00240000,0.00220000,0.00240000,1006695.44758611
2017-01-29,0.00215300,0.00220000,0.00215200,0.00220000,36060.78570000
2017-01-28,0.00215200,0.00215300,0.00215200,0.00215300,5043.91415929
2017-01-27,0.00215400,0.00239800,0.00215200,0.00215200,629329.79204117
2017-01-26,0.00214600,0.00216500,0.00207200,0.00215400,1163887.27006099
2015-01-29,0.00422000,0.00422000,0.00422000,0.00422000,0.00000000
2015-01-28,0.00422000,0.00422000,0.00422000,0.00422000,0.00000000
2015-01-27,0.00500000,0.00500000,0.00422000,0.00422000,0.96378108
2015-01-26,0.00500000,0.00500000,0.00500000,0.00500000,0.00000000
2015-01-25,0.00500000,0.00500000,0.00500000,0.00500000,0.00000000
2015-01-24,0.00500000,0.00500000,0.00500000,0.00500000,0.00000000
2015-01-23,0.00500000,0.00500000,0.00500000,0.00500000,0.00000000
2015-01-22,0.00500000,0.00500000,0.00500000,0.00500000,0.00000000
2015-01-21,0.00500000,0.00500000,0.00500000,0.00500000,0.00000000
2015-01-20,0.00500000,0.00500000,0.00500000,0.00500000,0.00000000
2015-01-19,0.00500000,0.00500000,0.00500000,0.00500000,0.00000000
2015-01-18,0.00500000,0.00500000,0.00500000,0.00500000,0.00000000
2015-01-17,0.00500000,0.00500000,0.00500000,0.00500000,0.00000000
2015-01-16,0.00500000,0.00500000,0.00500000,0.00500000,0.00000000
2015-01-15,0.00500000,0.00500000,0.00500000,0.00500000,0.00000000
2015-01-14,0.00500000,0.00500000,0.00500000,0.00500000,0.00000000
2015-01-13,0.00500000,0.00500000,0.00500000,0.00500000,0.00000000
2015-01-12,0.00500000,0.00500000,0.00500000,0.00500000,0.00000000
2015-01-11,0.00500000,0.00500000,0.00500000,0.00500000,0.00000000
2015-01-10,0.00500000,0.00500000,0.00500000,0.00500000,0.00000000
2015-01-09,0.00500000,0.00500000,0.00500000,0.00500000,0.00000000
2015-01-08,0.00500000,0.00500000,0.00500000,0.00500000,0.00000000
2015-01-07,0.00500000,0.00500000,0.00500000,0.00500000,0.00000000
2015-01-06,0.00500000,0.00500000,0.00500000,0.00500000,0.00000000
2015-01-05,0.00500000,0.00500000,0.00500000,0.00500000,0.00000000
2015-01-04,0.00500000,0.00500000,0.00500000,0.00500000,0.00000000
2015-01-03,0.00500000,0.00500000,0.00500000,0.00500000,0.00000000
2015-01-02,0.00500000,0.00500000,0.00500000,0.00500000,0.00000000
2015-01-01,0.00500000,0.00500000,0.00500000,0.00500000,0.00000000
2014-12-31,0.00500000,0.00500000,0.00500000,0.00500000,0.00000000
2014-12-30,0.00500000,0.00500000,0.00500000,0.00500000,0.00000000
2014-12-29,0.00500000,0.00500000,0.00500000,0.00500000,0.00000000
2014-12-28,0.00500000,0.00500000,0.00500000,0.00500000,0.00000000
2014-12-27,0.00500000,0.00500000,0.00500000,0.00500000,0.00000000
2014-12-26,0.00500000,0.00500000,0.00500000,0.00500000,0.00000000
2014-12-25,0.00500000,0.00500000,0.00500000,0.00500000,0.00000000
2014-12-24,0.00500000,0.00500000,0.00500000,0.00500000,0.00000000
2014-12-23,0.00500000,0.00500000,0.00500000,0.00500000,0.00000000
2014-12-22,0.00500000,0.00500000,0.00500000,0.00500000,0.00000000
2014-12-21,0.00500000,0.00500000,0.00500000,0.00500000,0.00000000
2014-12-20,0.00270000,0.00500000,0.00270000,0.00500000,2630.76038000
2014-12-19,0.00270000,0.00270000,0.00270000,0.00270000,0.00000000
2014-12-18,0.00270000,0.00270000,0.00270000,0.00270000,0.00000000
2014-12-17,0.00270000,0.00270000,0.00270000,0.00270000,0.00000000
2014-12-16,0.00270000,0.00270000,0.00270000,0.00270000,0.00000000
2014-12-15,0.00270000,0.00270000,0.00270000,0.00270000,0.00000000
2014-12-14,0.00270000,0.00270000,0.00270000,0.00270000,0.00000000
2014-12-13,0.00270000,0.00270000,0.00270000,0.00270000,0.00000000
2014-12-12,0.00270000,0.00270000,0.00270000,0.00270000,0.00000000
2014-12-11,0.00270000,0.00270000,0.00270000,0.00270000,0.00000000
2014-12-10,0.00270000,0.00270000,0.00270000,0.00270000,0.00000000
2014-12-09,0.00270000,0.00270000,0.00270000,0.00270000,0.00000000
2014-12-08,0.00270000,0.00270000,0.00270000,0.00270000,0.00000000
2014-12-07,0.00270000,0.00270000,0.00270000,0.00270000,0.00000000
2014-12-06,0.00270000,0.00270000,0.00270000,0.00270000,0.00000000
2014-12-05,0.00270000,0.00270000,0.00270000,0.00270000,0.00000000
2014-12-04,0.00270000,0.00270000,0.00270000,0.00270000,0.00000000
2014-12-03,0.00270000,0.00270000,0.00270000,0.00270000,0.00000000
2014-12-02,0.00000400,0.00270000,0.00000400,0.00270000,0.04122873
2014-12-01,0.00000400,0.00000400,0.00000400,0.00000400,0.00000000
2014-11-30,0.00000400,0.00000400,0.00000400,0.00000400,0.00000000
2014-11-29,0.00000400,0.00000400,0.00000400,0.00000400,0.00000000
2014-11-28,0.00000400,0.00000400,0.00000400,0.00000400,0.00000000
2014-11-27,0.00000400,0.00000400,0.00000400,0.00000400,0.00000000
2014-11-26,0.00000400,0.00000400,0.00000400,0.00000400,0.00000000
2014-11-25,0.00000400,0.00000400,0.00000400,0.00000400,0.00000000
2014-11-24,0.00000400,0.00000400,0.00000400,0.00000400,0.00000000
2014-11-23,0.00000400,0.00000400,0.00000400,0.00000400,0.00000000
2014-11-22,0.00000400,0.00000400,0.00000400,0.00000400,0.00000000
2014-11-21,0.00000400,0.00000400,0.00000400,0.00000400,0.00000000
2014-11-20,0.00000400,0.00000400,0.00000400,0.00000400,0.00000000
2014-11-19,0.00000400,0.00000400,0.00000400,0.00000400,0.00000000
2014-11-06,0.00000400,0.00000400,0.00000400,0.00000400,0.08141730
2014-11-05,0.00000400,0.00000400,0.00000400,0.00000400,0.08141730
2014-10-04,0.00040000,0.00040000,0.00040000,0.00040000,100.00000000
2014-10-03,0.00040000,0.00040000,0.00040000,0.00040000,100.00000000
2014-10-02,0.00500000,0.00500000,0.00500000,0.00500000,287.00000000
2014-10-01,0.00500000,0.00500000,0.00500000,0.00500000,287.00000000
2014-09-20,0.00500000,0.00500000,0.00500000,0.00500000,3.00000000
2014-09-19,0.00040000,0.00500000,0.00040000,0.00500000,48.00000000
2014-09-16,0.00500000,0.00500000,0.00500000,0.00500000,25.90451199
